stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_timezone,location_type,parent_station,level_id
PARIS25728,,"Viroflay Gare Rive Droite",48.805691,2.168619,2,,0,ITOAUTO79973,
PARIS25730,,"Zone d'Activités",48.806679,2.163239,2,,0,PARIS4257,
PARIS25731,,"Zone d'Activités",48.806515,2.162792,2,,0,PARIS4257,
PARIS25734,,"Centre d'Alimentation de Satory",48.785301,2.110240,1,,0,PARIS4255,
PARIS25736,,"Côte de Picardie",48.808937,2.149503,1,,0,ITOAUTO118771,
PARIS32576,,"Hôtel de Ville",48.458206,2.322799,2,,0,ITOAUTO80383,
PARIS178034,,"Porte de la Chapelle",48.897564,2.358987,1,Europe/Paris,,,
PARIS25743,,"Gare de Porchefontaine",48.797050,2.154113,2,,0,ITOAUTO81454,
PARIS25755,,"Résidence La Forêt",48.814758,2.150757,1,,0,ITOAUTO81495,
PARIS25758,,"Résidence Les Lauriers",48.834549,2.154172,2,,0,PARIS4269,
PARIS25759,,"Résidence Les Lauriers",48.834225,2.154145,1,,0,PARIS4269,
PARIS32617,,"Rue du Parc",48.674854,2.318622,1,,0,PARIS7615,
PARIS25763,,"Alexis Fourcault",48.805508,2.151452,1,,0,PARIS4271,
PARIS174161,,"Porte de Champerret",48.885735,2.291848,2,,0,PARIS9546,
PARIS178090,,"Quai de la Seine - Stalingrad",48.884586,2.369579,1,Europe/Paris,,,
PARIS178345,,"Magenta - Maubeuge - Gare du Nord",48.881172,2.351804,2,,0,ITOAUTO96909,
PARIS25784,,"Jean Oberlé",48.840363,2.149617,2,,0,PARIS4162,
PARIS36416,,"Gare de Saint-Germain-en-Laye",48.898636,2.094744,1,Europe/Paris,,,
PARIS178478,,"Charles Gide",48.921825,2.444974,1,,0,ITOAUTO77206,
ITOAUTO64418,,"Rond Point RD436",48.856991,2.858804,2,,0,ITOAUTO80307,
PARIS178571,,"Ferme du Couvent",48.852665,2.655010,1,,0,PARIS11775,
ITOAUTO66153,,"Pouvreau",48.520226,2.637454,1,,0,ITOAUTO131440,
PARIS25794,,"Château de la Maye",48.816345,2.141265,2,,0,PARIS4282,
PARIS178748,,"Galvani Nord",48.724182,2.268820,1,,0,ITOAUTO118941,
PARIS36429,,"Tocqueville",48.975273,1.964164,1,,0,PARIS9355,
PARIS173844,,"Centre des Impôts",48.919956,2.038873,1,,0,PARIS911,
PARIS178910,,"Maison de Retraite",48.752686,2.323564,1,,0,PARIS11928,
ITOAUTO66224,,"Collège le Champivert",49.090664,3.069506,2,,0,ITOAUTO103163,
PARIS32828,,"Les Mousseaux",48.780495,1.892411,2,,0,PARIS7727,
PARIS25810,,"Rond-Point du Souvenir Français",48.840179,2.164308,2,,0,PARIS4286,
PARIS178997,,"Le Cor de Chasse - La Belle Epine",48.759739,2.368244,0,,0,ITOAUTO80323,
PARIS179084,,"Porte de Choisy",48.820049,2.364162,1,,0,PARIS85134,
PARIS179263,,"Saint-Jean - Les Bordes",48.792225,2.573710,1,,0,PARIS166583,
PARIS25830,,"Général Mangin",48.813328,2.139300,1,,0,ITOAUTO81491,
PARIS25831,,"Place de la Loi",48.814926,2.129168,1,,0,PARIS922,
PARIS25832,,"Jean Houdon",48.813488,2.136600,2,,0,ITOAUTO62942,
PARIS25833,,"Victor Duret",48.846436,2.168828,2,,0,ITOAUTO99995,
PARIS170684,,"Louis Pelin",48.835430,2.120242,1,,0,PARIS968,
PARIS170709,,"Trois Canards",48.769367,2.149998,1,,0,PARIS205494,
PARIS179357,,"Les Richardets - Centre",48.829227,2.568667,2,,0,PARIS194395,
PARIS25837,,"Beauvau Rémilly",48.811596,2.135120,1,,0,ITOAUTO81487,
PARIS25926,,"Petit Châtelet",48.270321,2.727799,2,,0,ITOAUTO98064,
PARIS111942,,"Avenue du Bois",48.658169,2.329973,1,,0,ITOAUTO80765,
PARIS179587,,"Soleil Levant",48.791687,2.263245,1,,0,PARIS9790,
PARIS179592,,"Les Chardonnerettes",49.002655,2.380915,1,,0,PARIS194517,
PARIS25848,,"Préfecture",48.802803,2.129902,1,,0,ITOAUTO92506,
PARIS111742,,"Porchefontaine",48.798012,2.161009,2,,0,PARIS189965,
PARIS25851,,"Préfecture",48.802773,2.130161,1,,0,ITOAUTO92506,
PARIS170698,,"Pont Saint-Martin",48.792831,2.128761,2,,0,PARIS2734,
ITOAUTO70177,,"Boigny Passage à Niveau",48.504524,2.368176,2,,0,ITOAUTO69844,
PARIS180075,,"Paul Vaillant Couturier",48.922592,2.305990,1,,0,PARIS12328,
PARIS180080,,"Rond-Point Pierre Timbaud",48.933716,2.302934,1,,0,ITOAUTO79402,
PARIS179620,,"Passerelle de Charentonneau",48.817936,2.443719,1,,0,PARIS12557,
PARIS180124,,"Boulevard Marcel Paul",48.919708,2.328762,1,,0,PARIS12348,
PARIS26118,,"Route de Morêt",48.273350,2.699049,2,,0,ITOAUTO99306,
PARIS26123,,"Les Praillons",48.235283,2.700909,2,,0,PARIS4429,
PARIS170712,,"Sainte-Suzanne",48.767067,2.159138,2,,0,PARIS4304,
PARIS170762,,"Mairie Nonville",48.285908,2.787909,2,,0,ITOAUTO80859,
PARIS174162,,"Quatre Septembre",48.869717,2.336293,2,,0,PARIS9547,
PARIS176498,,"Auguste Comte",48.844013,2.338471,1,,0,PARIS10810,
PARIS195881,,"Marcelin Berthelot",48.809486,2.296111,1,,0,PARIS12414,
PARIS170715,,"Place de la Marne",48.764881,2.167147,1,,0,PARIS4306,
PARIS26215,,"Rue de la Montagne",48.226822,2.713480,2,,0,ITOAUTO80825,
PARIS26230,,"La Croisière",48.165855,2.755468,2,,0,ITOAUTO80813,
PARIS180437,,"Notre-Dame-des-Champs",48.844948,2.328539,1,Europe/Paris,,,
PARIS180501,,"Joffre - de Lattre de Tassigny",48.959370,2.300996,1,,0,PARIS11996,
ITOAUTO71303,,"Monument aux Morts",48.665417,2.561515,1,,0,PARIS3835,
PARIS25878,,"Pétineau",48.763889,2.171911,1,,0,PARIS4308,
PARIS135627,,"Charles Pathé ZA",48.723595,2.655115,2,,0,ITOAUTO77843,
PARIS25879,,"Gymnase Val d'Enfer",48.763111,2.175080,1,,0,PARIS4309,
PARIS26322,,"Le Coudray",48.305973,2.801178,2,,0,PARIS4520,
PARIS170802,,"Carrefour de l'Europe",48.266865,2.714516,2,,0,PARIS4529,
PARIS26355,,"Joliot Curie",48.189087,2.734852,2,,0,PARIS4537,
PARIS193206,,"Les Chailliers",48.878181,2.205900,1,,0,PARIS11383,
PARIS25882,,"Anatole France",48.761463,2.181051,2,,0,PARIS4310,
PARIS25884,,"Clos Normand",48.758228,2.186439,1,,0,PARIS4311,
PARIS25886,,"Gare de Vauboyen",48.757866,2.190426,1,Europe/Paris,,,
PARIS111744,,"Gare de Vauboyen",48.757877,2.190793,1,Europe/Paris,,,
PARIS180599,,"Jean-Marin Naudin",48.806496,2.314222,1,,0,ITOAUTO74124,
PARIS25894,,"Ronsard",48.753551,2.186674,2,,0,PARIS4315,
PARIS25905,,"Chenouteau",48.172054,2.651009,2,,0,PARIS4322,
ITOAUTO71476,,"Coeur de Bourg",48.637863,2.510350,1,,0,ITOAUTO79995,
PARIS25895,,"Val d'Albian Villeras",48.755348,2.180235,2,,0,ITOAUTO96245,
PARIS30681,,"Sente du Toit",48.861736,2.872299,2,,0,PARIS6605,
PARIS174951,,"Salvador Allende - Edith Cavell",48.796417,2.412589,1,,0,PARIS9977,
ITOAUTO71567,,"Procession",48.765110,2.528068,2,,0,PARIS5080,
PARIS26460,,"Maison de Retraite",48.498459,2.781816,2,,0,PARIS4581,
PARIS89431,,"Mairie",48.458557,2.800958,2,,0,ITOAUTO91485,
PARIS174251,,"Porte de Saint-Ouen",48.897507,2.329021,2,,0,PARIS166074,
PARIS25906,,"Chenouteau",48.172153,2.651062,2,,0,PARIS4322,
PARIS26514,,"Rue des Fosses",48.448696,2.766264,2,,0,PARIS4607,
PARIS25907,,"Ecole Chevry-en-Sereine",48.253250,2.945489,2,,0,ITOAUTO80837,
PARIS26537,,"Laffemas",48.427437,2.743166,2,,0,PARIS824,
PARIS33350,,"Pointe à l'Ange",48.829308,1.994077,2,,0,PARIS7902,
PARIS25908,,"Ecole Chevry-en-Sereine",48.253132,2.945987,2,,0,ITOAUTO80837,
PARIS26576,,"Rosa Bonheur",48.415764,2.721127,2,,0,PARIS4642,
PARIS170857,,"Rue du Port",48.386612,2.850747,2,,0,PARIS526,
PARIS180926,,"Henri Cardinaud",48.782684,2.464270,1,,0,PARIS12619,
PARIS180969,,"Billotte - Falkirk",48.772942,2.457974,1,,0,PARIS12616,
PARIS181071,,"Rosa Parks - Curial",48.896324,2.378221,1,,0,PARIS166768,
ITOAUTO71578,,"Vergers de la Ranchère",48.852936,2.018807,2,,0,PARIS98622,
PARIS26623,,"Petite Moinerie",48.409157,2.724811,2,,0,ITOAUTO80462,
PARIS32396,,"Rue de Liers",48.628452,2.339563,1,,0,PARIS7513,
PARIS176752,,"Porte de Montreuil",48.853409,2.410214,1,Europe/Paris,,,
PARIS25920,,"La Boulinière",48.273548,2.742353,2,,0,ITOAUTO80852,
PARIS26742,,"Gendarmerie",48.506462,2.790014,1,,0,PARIS4717,
PARIS25933,,"Gare Carnot",48.268661,2.685881,2,,0,ITOAUTO80847,
PARIS25939,,"Seineboué",48.143318,2.496003,2,,0,ITOAUTO80034,
PARIS26757,,"République",48.766365,2.480124,1,,0,ITOAUTO78501,
PARIS181417,,"Parc de l'Effort Mutuel",48.727234,2.240267,1,,0,PARIS12821,
ITOAUTO71652,,"Place du 19 Mars 1962",49.092476,2.502129,2,,0,ITOAUTO70796,
PARIS25940,,"Barnonville",48.143055,2.487916,2,,0,ITOAUTO80032,
PARIS33417,,"Zone Industrielle",49.015766,2.178012,1,,0,PARIS7938,
PARIS197859,,"Rue des Champs",48.915279,2.282727,1,,0,PARIS12374,
PARIS191432,,"Piscine",48.701328,2.492906,2,,0,PARIS4746,
PARIS33475,,"Gare d'Ermont-Eaubonne",48.980083,2.271463,1,Europe/Paris,,,
PARIS33548,,"Gare de Frépillon",49.047508,2.201750,1,,0,ITOAUTO77652,
PARIS182064,,"Paul de Kock",48.880829,2.419708,1,,0,PARIS194829,
PARIS112029,,"Stop Cerny",48.491051,2.351542,2,,0,PARIS7608,
ITOAUTO72180,,"Poirier de la Butte",48.829742,2.671804,2,,0,PARIS17251,
PARIS170922,,"Université",48.788258,2.446426,1,,0,ITOAUTO77166,
PARIS182173,,"Danielle Casanova - Pont Blanc",48.918064,2.393977,1,,0,PARIS12196,
PARIS94589,,"Gare Souppes",48.181824,2.734215,2,,0,ITOAUTO80817,
ITOAUTO72327,,"Place de la République",48.731445,2.418458,1,,0,PARIS7656,
ITOAUTO72331,,"Place Colonel A. Beltrame",48.738747,2.407348,1,,0,PARIS165646,
PARIS170739,,"Charmois",48.361038,2.826259,2,,0,PARIS199020,
PARIS25965,,"Fromonceau",48.240776,2.701923,2,,0,PARIS4354,
PARIS182346,,"Mairie de Pierrefitte",48.963924,2.359808,1,,0,PARIS9763,
PARIS33651,,"Collège Cécile Sorel",49.070900,2.219154,2,,0,PARIS8055,
PARIS33652,,"Collège Cécile Sorel",49.070930,2.219290,1,,0,PARIS8055,
PARIS25974,,"Avenue de Sens",48.370388,2.828243,2,,0,PARIS170897,
PARIS26847,,"Peupliers",48.712952,2.464210,1,,0,PARIS4774,
PARIS182347,,"Eglise de Pierrefitte",48.966263,2.361145,1,,0,PARIS13173,
PARIS182489,,"Gymnase Jesse Owens",48.958241,2.349455,1,,0,PARIS13209,
PARIS26869,,"Victor Hugo",48.697681,2.524261,2,,0,PARIS4787,
PARIS33684,,"Pont Buissonnier",48.998970,2.219825,2,,0,ITOAUTO77479,
PARIS33695,,"Bas Rucourt",49.025066,1.976802,1,,0,PARIS165745,
PARIS174666,,"Pierre Brossolette",48.894485,2.420579,1,,0,PARIS9849,
PARIS25981,,"Route de Chevry",48.170513,2.872299,2,,0,PARIS4356,
PARIS25983,,"Edmond Hubert",48.177334,2.864725,2,,0,ITOAUTO96024,
PARIS25984,,"La Croix du Gué",48.334381,2.786196,2,,0,ITOAUTO80870,
PARIS25985,,"La Croix du Gué",48.334457,2.786206,2,,0,ITOAUTO80870,
ITOAUTO72408,,"La Ferme",48.855701,2.739884,2,,0,PARIS17116,
PARIS25991,,"Petit Bagneaux",48.231968,2.688457,2,,0,PARIS189995,
PARIS33795,,"Rue de Paris",49.009705,2.255178,1,,0,PARIS8129,
PARIS174790,,"Zone Industrielle",48.799320,2.541849,1,,0,PARIS9897,
PARIS182648,,"Landy - Pont de Soissons",48.915501,2.359872,1,,0,ITOAUTO79342,
PARIS25992,,"Le Carrouge",48.229790,2.668781,2,,0,PARIS4363,
PARIS180245,,"Porte-d'en-Bas",48.792942,2.306149,1,,0,ITOAUTO78631,
PARIS181237,,"Cartier Bresson",48.902458,2.397873,1,,0,ITOAUTO106171,
PARIS182793,,"Route d'Aulnay - Jean Moulin",48.911625,2.481020,1,,0,PARIS10073,
PARIS181784,,"Les Joncs Marins",48.853951,2.501465,1,,0,PARIS12980,
PARIS206908,,"François 1er",48.409801,2.693403,2,,0,PARIS207235,
PARIS27112,,"Sécurité Sociale",48.711132,2.479994,2,,0,ITOAUTO81317,
PARIS170974,,"Théophile Ducloux",48.762310,2.419298,1,,0,ITOAUTO78488,
PARIS33936,,"Comédie Française",48.999386,2.122591,1,,0,PARIS8205,
PARIS112010,,"Hôtel de Ville",48.521908,2.262597,2,,0,PARIS7583,
PARIS181367,,"Rosny 2 - Centre Commercial",48.883583,2.474413,1,,0,ITOAUTO91086,
PARIS174824,,"Joinville-le-Pont RER",48.820347,2.463923,1,Europe/Paris,,,
PARIS170982,,"Treillageurs",48.726742,2.509784,2,,0,PARIS4955,
PARIS26014,,"Ecole Grez sur Loing",48.316895,2.688224,2,,0,ITOAUTO91473,
PARIS32029,,"Longue Mare",48.579987,2.240911,1,,0,PARIS6284,
PARIS173325,,"Bickart",48.884579,2.588527,1,,0,ITOAUTO60516,
PARIS174831,,"Les Boullereaux - Champigny RER",48.825062,2.510023,1,Europe/Paris,,,
PARIS26041,,"Mairie Lorrez-le-Bocage",48.237186,2.901651,2,,0,ITOAUTO80829,
PARIS204868,,"Pierre Brosselette",48.766552,2.508885,1,,0,PARIS197213,
PARIS112014,,"Claire Joie",48.648037,2.303034,2,,0,PARIS7588,
PARIS175360,,"Edouard Vaillant - Carnot",48.896854,2.480117,1,,0,PARIS166218,
PARIS178642,,"Suzanne Valadon",48.972294,2.381246,1,,0,PARIS11796,
PARIS28014,,"Les Pâtis",49.059071,2.068123,2,,0,PARIS5373,
PARIS26048,,"Place de L'Ermitage-Melun",48.526527,2.653811,2,,0,ITOAUTO70757,
PARIS34040,,"Gaston Frémont",48.983612,2.201105,2,,0,PARIS8268,
PARIS182779,,"Place Lucien Boilleau",48.705566,2.335345,1,,0,PARIS11883,
PARIS32030,,"Cimetière Martrois",48.494923,2.188297,2,,0,ITOAUTO80113,
PARIS184157,,"Victor Hugo - Bretagne",48.822193,2.392930,1,,0,PARIS167056,
PARIS184361,,"Henri Chevreau",48.868565,2.389036,2,,0,PARIS10427,
PARIS182159,,"Ecole Paul Langevin",48.885406,2.457854,1,,0,PARIS13105,
PARIS208193,,"Mesnil Condit",48.684647,1.599351,2,,0,PARIS3172,
PARIS27467,,"Sablière",48.756264,2.496712,2,,0,PARIS5088,
PARIS191368,,"Orangerie",48.530365,2.525373,1,,0,PARIS3738,
PARIS26069,,"La Chênière",48.304844,2.703851,2,,0,PARIS4400,
PARIS27475,,"Winston Churchill",48.765293,2.524992,2,,0,PARIS5093,
PARIS34761,,"Le Tertre",48.751099,3.035812,2,,0,ITOAUTO92073,
PARIS34175,,"Bagneaux",48.605976,2.896632,2,,0,ITOAUTO105376,
PARIS184764,,"Port Royal - Berthollet",48.837227,2.345368,1,,0,PARIS10825,
ITOAUTO72630,,"La Boucle des Trois Ormes",48.877197,2.813115,1,,0,PARIS17180,
PARIS111792,,"ZA Les Champs",48.762589,2.499195,2,,0,PARIS5103,
PARIS201517,,"Moulin du Pont",48.805321,3.235412,2,,0,ITOAUTO78026,
PARIS183671,,"Croix Pasquier",48.739735,2.248802,2,,0,PARIS13632,
ITOAUTO72707,,"Gare de Torcy",48.839153,2.654586,2,Europe/Paris,,,
PARIS27507,,"Ateliers RATP de Sucy",48.765003,2.502260,2,,0,ITOAUTO79585,
PARIS112018,,"Clinique de l'Yvette",48.689217,2.301614,1,,0,ITOAUTO101675,
PARIS185151,,"La Motte Picquet - Grenelle",48.848766,2.298142,2,Europe/Paris,,,
PARIS26070,,"La Chênière",48.304905,2.704047,2,,0,PARIS4400,
PARIS178713,,"Place Joffre",48.930813,2.456002,1,,0,ITOAUTO79515,
PARIS185668,,"Rivoli - Pont Neuf",48.859837,2.344466,1,Europe/Paris,,,
PARIS185675,,"Saint-Pierre du Gros Caillou",48.857807,2.306243,1,,0,PARIS167142,
PARIS199725,,"Danielle Casanova",48.924126,2.472694,1,,0,PARIS13148,
ITOAUTO72725,,"Rue du Port",48.883083,2.715422,2,,0,PARIS17339,
ITOAUTO72742,,"Avenue de l'Europe 2",48.832012,2.718519,1,,0,ITOAUTO70587,
PARIS32130,,"Hippodrome",48.792732,2.556581,2,,0,ITOAUTO109463,
PARIS34815,,"Place de la Mairie",48.688770,3.080560,2,,0,ITOAUTO92042,
PARIS177603,,"Lieutenant-Colonel de Montbrison",48.867542,2.197705,1,,0,ITOAUTO78859,
PARIS193743,,"George Sand - La Fontaine",48.849888,2.268401,1,,0,PARIS11158,
PARIS32116,,"Bois des Friches",48.795601,2.565033,2,,0,ITOAUTO110914,
PARIS32243,,"Général de Gaulle",48.788319,2.536311,2,,0,PARIS7453,
PARIS34678,,"La Tuilerie",48.740082,3.117137,1,,0,ITOAUTO92065,
PARIS201868,,"Nesles Ecole",48.701710,2.968964,2,,0,ITOAUTO77809,
PARIS34841,,"Puit Fleury",48.692146,3.007051,2,,0,ITOAUTO92044,
PARIS201273,,"Rue de la Bresse",48.758064,2.361000,1,,0,PARIS200953,
PARIS26071,,"Eglise Moncourt-Fromonville",48.291279,2.697117,2,,0,PARIS4401,
PARIS200041,,"Rochechouart - Clignancourt",48.883793,2.347089,1,,0,PARIS10589,
PARIS197144,,"Henri Legros",48.749996,2.505001,2,,0,PARIS190163,
PARIS26485,,"Palais de Justice",48.410172,2.704765,2,,0,ITOAUTO75320,
PARIS48280,,"Gare d'Ermont-Eaubonne",48.980080,2.272215,1,Europe/Paris,,,
PARIS183400,,"Cours du Buisson",48.815331,2.638494,1,,0,PARIS13545,
ITOAUTO73965,,"Collège Cités Unies",48.654331,2.575852,1,,0,ITOAUTO70367,
PARIS27751,,"Jeannotte",48.567684,2.444272,2,,0,PARIS5240,
PARIS177622,,"Capitaine Ferber",48.878986,2.226818,1,,0,PARIS11474,
PARIS48942,,"Champcouelle",48.668430,3.405536,1,,0,PARIS14080,
PARIS48955,,"Rue de la Gare",48.580185,3.386727,2,,0,PARIS13982,
PARIS175506,,"Charles Garcia",48.852478,2.480792,1,,0,PARIS10277,
ITOAUTO74037,,"Gare de Combs-la-Ville Quincy",48.668083,2.548091,2,Europe/Paris,,,
PARIS34673,,"Fontenelle",48.750908,3.136067,2,,0,ITOAUTO92074,
PARIS177713,,"Place de la Paix",48.864594,2.206039,0,,0,ITOAUTO78854,
PARIS182587,,"Les Marronniers",48.995289,2.419414,1,,0,ITOAUTO97771,
PARIS182603,,"Victor Baltard",48.972069,2.396821,1,,0,ITOAUTO106987,
PARIS48990,,"Avenue de Champabon",48.478951,3.124003,2,,0,PARIS14096,
PARIS49002,,"Courton le Haut",48.534187,3.232853,2,,0,PARIS13964,
PARIS49058,,"Grand Fleigny",48.576485,3.288638,1,,0,PARIS14176,
PARIS49067,,"Anatole France",48.776417,2.274130,2,,0,PARIS14189,
PARIS49137,,"Docteur Ténine",48.731850,2.324500,1,,0,ITOAUTO100722,
PARIS49259,,"Paul Bert",48.745499,2.295491,1,,0,PARIS14278,
PARIS49301,,"Croix Blanche",48.770390,2.287086,1,,0,PARIS166710,
PARIS34421,,"Sainte Beuve",48.947609,3.126997,2,,0,PARIS6581,
PARIS170837,,"Croix de Fer",48.443516,2.785208,2,,0,PARIS4605,
PARIS27388,,"Fontaine de Villiers",48.766418,2.540601,2,,0,PARIS5048,
PARIS27912,,"Clos Manoir",48.574055,2.438085,2,,0,PARIS5320,
PARIS26927,,"Pavillon Flore",48.700737,2.466387,2,,0,PARIS4818,
PARIS186178,,"Division Leclerc",48.699703,2.316640,1,,0,PARIS12832,
PARIS28299,,"Languedoc",49.045670,2.139975,2,,0,PARIS5498,
PARIS34501,,"Le Jariel",48.807278,3.297060,2,,0,ITOAUTO92119,
PARIS28015,,"La Ravinière",49.055958,2.064457,2,,0,PARIS5372,
PARIS175855,,"Pelleport - Bagnolet",48.862030,2.405919,1,,0,PARIS166260,
PARIS28027,,"Place Notre Dame",49.049129,2.092105,2,,0,PARIS5360,
PARIS28059,,"Chemin Dupuis",49.036438,2.070321,1,,0,PARIS5385,
PARIS34109,,"La Tuilerie",48.755714,3.213057,2,,0,ITOAUTO92077,
PARIS50032,,"Église",49.007961,2.784349,2,,0,PARIS14646,
PARIS27510,,"ZAC de la Sablière",48.766937,2.506487,2,,0,ITOAUTO80080,
PARIS89446,,"Rue des Fosses",48.448517,2.766201,2,,0,PARIS4607,
PARIS27542,,"Ile Barbière",48.783100,2.487021,2,,0,PARIS5121,
PARIS50443,,"Lycée Claude Nicolas Ledoux",48.913963,2.491066,1,,0,ITOAUTO79485,
ITOAUTO121014,,"Gare de Savigny-Nandy - Place",48.595295,2.582582,1,,0,ITOAUTO81159,
PARIS28100,,"La Vallée",49.019562,2.042987,2,,0,PARIS5403,
PARIS34489,,"Fringale",48.895317,3.099496,2,,0,ITOAUTO78228,
PARIS50554,,"Eglise Notre Dame",48.936459,2.465293,1,,0,PARIS200315,
ITOAUTO74756,,"Cutrelles",48.460171,3.161662,1,,0,PARIS14095,
PARIS197005,,"Georges Sachet",48.954987,2.547374,2,,0,ITOAUTO79894,
PARIS26968,,"Allée Verte",48.731075,2.514847,2,,0,ITOAUTO91267,
PARIS206925,,"Sortie D20",48.814320,2.922024,2,,0,ITOAUTO78042,
PARIS183920,,"Porte de Passy",48.857071,2.264297,1,,0,PARIS10603,
PARIS32655,,"Gare de Villeneuve-le-Roi",48.739666,2.423643,2,,0,ITOAUTO78428,
PARIS179130,,"Gare de Lyon - Van Gogh",48.844948,2.371598,1,Europe/Paris,,,
PARIS178394,,"Georges Pompidou",48.864399,2.516852,1,,0,PARIS11685,
PARIS26203,,"Les Sources",48.261982,2.690062,2,,0,PARIS4469,
PARIS26517,,"Le Lavoir",48.448566,2.769474,2,,0,ITOAUTO97627,
PARIS28120,,"Henri Guillaumet",49.008045,2.044789,1,,0,PARIS5416,
PARIS201975,,"Z.I. Boulevard de la Marne",48.803638,3.090581,1,,0,ITOAUTO78019,
PARIS201977,,"Boussois Lavoir",48.831123,3.034900,2,,0,ITOAUTO78088,
PARIS34701,,"Les Trois Maisons",48.817688,3.369354,2,,0,ITOAUTO97773,
PARIS28132,,"Les Tremblays",49.013016,2.028005,1,,0,PARIS5414,
PARIS201511,,"Salle des Fêtes",48.862686,2.991454,2,,0,ITOAUTO78138,
PARIS201992,,"Saint Nicolas",48.681416,2.958886,1,,0,ITOAUTO81221,
PARIS181197,,"Marie-Anne Colombier",48.871143,2.417880,1,,0,PARIS11767,
PARIS185106,,"Custine - Mont-Cenis",48.889717,2.343346,1,,0,ITOAUTO79114,
PARIS28178,,"Les Rayes",49.018337,2.103923,1,,0,PARIS5435,
PARIS34622,,"Lycée H. Becquerel",48.550678,3.007791,2,,0,ITOAUTO81117,
PARIS202022,,"Place de l'Eglise",48.778080,3.335882,2,,0,ITOAUTO77939,
PARIS179393,,"Les Hauts Roseaux",48.844482,2.576743,1,,0,PARIS12093,
PARIS28235,,"La Poste",49.046272,2.105957,1,,0,PARIS5453,
PARIS52184,,"Route Militaire",48.777565,2.191849,1,,0,PARIS15422,
ITOAUTO75878,,"Gare de Cormeilles en Parisis",48.968075,2.193162,1,,0,ITOAUTO77271,
PARIS33317,,"Henri Prou",48.821556,1.966699,2,,0,PARIS7890,
PARIS33336,,"Gros Caillou",48.826324,1.979586,2,,0,PARIS7896,
PARIS34250,,"Avenue des Lorinettes",48.820328,3.090147,2,,0,ITOAUTO78062,
PARIS32676,,"Parc en Seine",48.742943,2.435908,2,,0,PARIS7650,
PARIS32677,,"Clos de Brétigny",48.714294,2.398819,1,,0,PARIS193012,
PARIS175476,,"Hippolyte Pina",48.873142,2.549503,1,,0,PARIS10266,
PARIS48995,,"Chalautre la Reposte",48.480728,3.092013,2,,0,PARIS13952,
PARIS207238,,"Aubépines",49.035866,1.594466,2,,0,PARIS15502,
PARIS207021,,"Michon",48.991425,1.808799,2,,0,PARIS15571,
PARIS179324,,"Champigny - Saint-Maur RER",48.807278,2.509727,1,Europe/Paris,,,
PARIS184197,,"Jean-Jacques Rousseau",48.816963,2.391819,1,,0,PARIS10870,
PARIS26151,,"Transformateur Centre",48.243179,2.652640,2,,0,PARIS190011,
PARIS89449,,"Clos Gambetta",48.403408,2.727908,2,,0,PARIS4610,
PARIS94607,,"Les Tournelles",48.688274,2.617554,2,,0,ITOAUTO69025,
ITOAUTO76292,,"Pont du Carrousel - Quai Voltaire",48.858826,2.331795,1,,0,PARIS166355,
PARIS201114,,"Charles Pasqua",48.778664,2.260272,1,,0,PARIS166662,
PARIS184356,,"Oberkampf - Richard Lenoir",48.864056,2.370932,1,Europe/Paris,,,
PARIS26175,,"La Demie Lieue",48.278919,2.682855,2,,0,PARIS4455,
PARIS28183,,"Les Dix Arpents",49.019966,2.108422,1,,0,PARIS5431,
PARIS201946,,"Petit Marché",48.851063,3.268461,2,,0,ITOAUTO92151,
PARIS34893,,"Méline",48.894627,3.259602,2,,0,PARIS190437,
PARIS183267,,"Gare d'Argenteuil RER",48.948128,2.255285,2,,0,ITOAUTO81795,
PARIS184410,,"Porte de Saint-Cloud",48.838226,2.255388,2,Europe/Paris,,,
PARIS32872,,"Brigitte",48.828484,1.950596,2,,0,ITOAUTO80416,
PARIS34644,,"Charnois",48.821991,2.996718,2,,0,ITOAUTO92133,
PARIS53095,,"Belles Vues",49.124619,1.945970,2,,0,PARIS15829,
PARIS27004,,"Cité Sellier",48.753010,2.448184,1,,0,ITOAUTO78462,
PARIS208110,,"Maisons-Alfort - Alfortville RER",48.802193,2.425838,1,Europe/Paris,,,
PARIS28352,,"Montgeroult",49.065548,2.066406,1,,0,PARIS5517,
PARIS34717,,"Mazagran",48.842880,3.194145,1,,0,ITOAUTO78111,
PARIS173292,,"Rue Duchesne",48.875717,2.589864,1,,0,PARIS205079,
PARIS175648,,"Pont de Choisy",48.767483,2.414097,1,,0,PARIS10358,
PARIS28374,,"Boblingen",49.061508,2.087446,1,,0,PARIS5353,
PARIS175717,,"Val d'Osne",48.818565,2.424337,1,,0,ITOAUTO78774,
PARIS184595,,"Rond-Point Saint-Charles",48.841667,2.281274,1,,0,PARIS10943,
PARIS181489,,"Sadi Carnot - Joliot Curie",48.888470,2.205579,1,,0,ITOAUTO78903,
PARIS27329,,"Les Châtaigniers",48.750347,2.539341,2,,0,PARIS5015,
PARIS35058,,"Le Champ de Claye",48.938129,2.675861,1,,0,ITOAUTO131803,
PARIS28186,,"Avenue de l'Est",49.031631,2.088678,1,,0,ITOAUTO77607,
PARIS28405,,"La Chaufferie",49.029659,2.120699,1,,0,PARIS5534,
PARIS28413,,"Les Bellevues",49.027416,2.116498,1,,0,PARIS5535,
